LAT;LON;YEAR;MO;DY;PRECTOT;RH2M;PS;T2M;WS50M
-27.59439;-48.54179;1988;4;22;6.02;78.69;98.18;23.81;7.36
-27.59439;-48.54179;1988;4;23;4.61;80.79;98.91;19.28;5.81
-27.59439;-48.54179;1988;4;24;20.71;86.39;98.74;20.45;7.91
-27.59439;-48.54179;1988;4;25;6.96;84.71;98.23;22.38;6.36
-27.59439;-48.54179;1988;4;26;7.48;86.13;98.17;22.32;5.54
-27.59439;-48.54179;1988;4;27;3.64;83.01;98.67;19.74;10.41
-27.59439;-48.54179;1988;4;28;1.56;75.17;99.51;17.55;7.19
-27.59439;-48.54179;1988;4;29;0.87;70.59;99.72;17.45;4.68
-27.59439;-48.54179;1988;4;30;0.17;68.08;99.59;18.39;3.89
-27.59439;-48.54179;1988;5;1;13.79;88.72;98.95;17.58;5.79
-27.59439;-48.54179;1988;5;2;8.26;87.56;98.46;19.95;3.31
-27.59439;-48.54179;1988;5;3;24.12;86.17;98.38;20.71;4.98
-27.59439;-48.54179;1988;5;4;8.95;76.32;99.09;14.98;10.48
-27.59439;-48.54179;1988;5;5;2.12;80.57;99.45;15.44;3.56
-27.59439;-48.54179;1988;5;6;2.3;82.09;99.4;16.6;3
-27.59439;-48.54179;1988;5;7;5.73;93.63;98.93;17.08;4.48
-27.59439;-48.54179;1988;5;8;10.42;89.05;98.69;16.9;7.3
-27.59439;-48.54179;1988;5;9;0.81;82.2;98.9;16.19;4.13
-27.59439;-48.54179;1988;5;10;0.39;83.24;98.78;17.8;3.96
-27.59439;-48.54179;1988;5;11;0.04;83.1;98.8;18.04;3.22
-27.59439;-48.54179;1988;5;12;3;89.68;98.94;18.76;3.45
-27.59439;-48.54179;1988;5;13;1.25;78.54;98.29;20.41;6.11
-27.59439;-48.54179;1988;5;14;0.1;74.56;98.4;17.37;6.13
-27.59439;-48.54179;1988;5;15;0.44;72.3;98.63;17.45;3.07
-27.59439;-48.54179;1988;5;16;0.62;78.31;98.62;18.18;3.13
-27.59439;-48.54179;1988;5;17;5.05;81.5;98.72;16.37;6.89
-27.59439;-48.54179;1988;5;18;0.16;76.25;98.73;15.75;2.87
-27.59439;-48.54179;1988;5;19;0.58;84.53;98.56;18.59;4.72
-27.59439;-48.54179;1988;5;20;0.92;82.89;98.68;17.67;4.45
-27.59439;-48.54179;1988;5;21;10.11;86.17;98.71;16.79;2.45
-27.59439;-48.54179;1988;5;22;15.22;90.1;98.63;18.21;4.87
-27.59439;-48.54179;1988;5;23;4.77;87.66;98.11;19.3;6.2
-27.59439;-48.54179;1988;5;24;0;71.07;98.56;14.45;6.35
-27.59439;-48.54179;1988;5;25;0.07;59.06;98.76;13.88;3.18
-27.59439;-48.54179;1988;5;26;0;57.3;99.07;12.67;3.04
-27.59439;-48.54179;1988;5;27;0.46;65.72;98.95;14.04;2.83
-27.59439;-48.54179;1988;5;28;0.76;66.58;98.82;14.72;2.48
-27.59439;-48.54179;1988;5;29;6.21;83.93;98.7;14.39;3.12
-27.59439;-48.54179;1988;5;30;4.64;84.27;98.82;11.96;7.6
-27.59439;-48.54179;1988;5;31;0;65.26;99.12;10.37;7.38
-27.59439;-48.54179;1988;6;1;0.02;75.14;99.57;10.25;5.88
-27.59439;-48.54179;1988;6;2;0.02;76.56;99.37;11.47;3.77
-27.59439;-48.54179;1988;6;3;0.55;75.22;98.93;13.67;2.94
-27.59439;-48.54179;1988;6;4;13.15;80.5;98.88;11.31;7.9
-27.59439;-48.54179;1988;6;5;0.03;62.08;99.15;10.17;5.94
-27.59439;-48.54179;1988;6;6;0.05;71.32;99.16;10.71;4.44
-27.59439;-48.54179;1988;6;7;0.02;79.63;99.06;12.44;5.56
-27.59439;-48.54179;1988;6;8;0.9;90.4;98.83;18.15;6.75
-27.59439;-48.54179;1988;6;9;9.15;88.16;99.12;18.83;6.42
-27.59439;-48.54179;1988;6;10;0.67;81.37;99.62;13.48;5.99
-27.59439;-48.54179;1988;6;11;0.31;82.45;99.5;12.6;3.64
-27.59439;-48.54179;1988;6;12;4.03;90.09;98.94;15.26;6.75
-27.59439;-48.54179;1988;6;13;7.37;87.63;98.69;15.18;7.88
-27.59439;-48.54179;1988;6;14;0.07;77.03;99.21;11.66;8.12
-27.59439;-48.54179;1988;6;15;0.05;80.42;99.34;10.77;6.78
-27.59439;-48.54179;1988;6;16;0.69;82.08;99.52;13.39;4.55
-27.59439;-48.54179;1988;6;17;1.76;81.09;99.59;15.32;6.1
-27.59439;-48.54179;1988;6;18;4.77;89.76;99.18;13.94;8.1
-27.59439;-48.54179;1988;6;19;17.86;89.77;98.41;14.42;5.36
-27.59439;-48.54179;1988;6;20;0.58;82.48;97.92;16.25;4.36
-27.59439;-48.54179;1988;6;21;0.35;90.36;98.28;14.24;2.4
-27.59439;-48.54179;1988;6;22;0.08;84.73;98.6;16.12;3.23
-27.59439;-48.54179;1988;6;23;9.41;86.71;98.24;18.69;7.34
-27.59439;-48.54179;1988;6;24;3.34;78.19;98.93;12.4;8.53
-27.59439;-48.54179;1988;6;25;0.49;75.35;99.18;10.17;5.77
-27.59439;-48.54179;1988;6;26;0;74.08;99.44;9.99;3.64
-27.59439;-48.54179;1988;6;27;0.24;87.07;99.31;11.57;7.05
-27.59439;-48.54179;1988;6;28;0.86;88.85;98.74;16.06;4.45
-27.59439;-48.54179;1988;6;29;0.02;88.91;98.9;17.1;3.13
-27.59439;-48.54179;1988;6;30;0.02;82.67;98.87;18.88;4.64
-27.59439;-48.54179;1988;7;1;0.43;88.06;98.87;17.68;5.87
-27.59439;-48.54179;1988;7;2;0.01;89.12;98.67;17.13;6.11
-27.59439;-48.54179;1988;7;3;0.25;81.03;98.56;18.71;6.25
-27.59439;-48.54179;1988;7;4;0.14;78.15;98.55;19.67;6.05
-27.59439;-48.54179;1988;7;5;0.76;75.87;98.53;18.98;4.51
-27.59439;-48.54179;1988;7;6;7.1;90.75;98.56;15.19;4.26
-27.59439;-48.54179;1988;7;7;1.11;79.78;98.79;13.76;4.75
-27.59439;-48.54179;1988;7;8;0;62.09;99.43;10.02;2.88
-27.59439;-48.54179;1988;7;9;0.36;69.02;99.5;11.21;2.5
-27.59439;-48.54179;1988;7;10;0.69;74.65;99.55;10.61;5.65
-27.59439;-48.54179;1988;7;11;1.38;79.02;99.84;9.03;7.35
-27.59439;-48.54179;1988;7;12;0.26;80.45;100.26;8.66;9.09
-27.59439;-48.54179;1988;7;13;0.36;78.07;100.4;11.57;6.78
-27.59439;-48.54179;1988;7;14;0.19;70.33;100.28;13.35;4.4
-27.59439;-48.54179;1988;7;15;0.01;72.89;100.2;12.98;4.81
-27.59439;-48.54179;1988;7;16;0.08;82.82;100.18;12.62;4.43
-27.59439;-48.54179;1988;7;17;0.39;90.28;100.18;13.44;5.54
-27.59439;-48.54179;1988;7;18;0.39;88.02;99.97;14.54;5.76
-27.59439;-48.54179;1988;7;19;0;84.2;99.66;14.46;4.79
-27.59439;-48.54179;1988;7;20;0.02;78.18;99.66;14.3;4.88
-27.59439;-48.54179;1988;7;21;0.44;84.51;99.45;14.28;4.25
-27.59439;-48.54179;1988;7;22;0.2;81.92;98.86;16.06;5.73
-27.59439;-48.54179;1988;7;23;1.96;80.16;98.94;14.67;4.11
-27.59439;-48.54179;1988;7;24;0.89;71.12;99.16;11.21;6.65
-27.59439;-48.54179;1988;7;25;0.3;65.31;99.61;9.17;9.56
-27.59439;-48.54179;1988;7;26;0;75.17;100.02;11.93;5.23
-27.59439;-48.54179;1988;7;27;0.03;72.53;99.88;13.53;4.96
-27.59439;-48.54179;1988;7;28;0.04;82.71;99.63;13.65;7.33
-27.59439;-48.54179;1988;7;29;0.05;90.87;99.61;13.63;6.86
-27.59439;-48.54179;1988;7;30;0.27;88.94;99.65;14.53;8
-27.59439;-48.54179;1988;7;31;0.04;85.78;99.42;14.08;7.89
-27.59439;-48.54179;1988;8;1;0;82.74;99.2;14.86;7.08
-27.59439;-48.54179;1988;8;2;0;70.99;99.05;16.52;3.14
-27.59439;-48.54179;1988;8;3;1.69;82.08;99.45;15.2;3
-27.59439;-48.54179;1988;8;4;0.29;82.19;99.33;15.94;4.7
-27.59439;-48.54179;1988;8;5;0.01;86.13;99.29;15.88;2.6
-27.59439;-48.54179;1988;8;6;0;83.16;99.31;16.16;3.4
-27.59439;-48.54179;1988;8;7;0.56;87.8;99.02;17.1;5.11
-27.59439;-48.54179;1988;8;8;0.13;81.2;98.46;19.08;5.94
-27.59439;-48.54179;1988;8;9;0.3;64.85;98.23;16.53;9.98
-27.59439;-48.54179;1988;8;10;0.5;75.76;99.33;12.12;10.48
-27.59439;-48.54179;1988;8;11;0.08;71.69;99.64;13.39;5.32
-27.59439;-48.54179;1988;8;12;0.11;72.44;99.58;14.75;5.95
-27.59439;-48.54179;1988;8;13;1.37;84.23;99.64;15.21;7.22
-27.59439;-48.54179;1988;8;14;0.61;86.84;99.44;15.82;9.58
-27.59439;-48.54179;1988;8;15;0.27;84.62;98.93;17.17;9.06
-27.59439;-48.54179;1988;8;16;0.69;83.32;99.11;16.41;4.68
-27.59439;-48.54179;1988;8;17;1.74;76.47;99.68;15.27;2.98
-27.59439;-48.54179;1988;8;18;2.44;82.37;99.59;16.09;5.97
-27.59439;-48.54179;1988;8;19;1.22;85.61;99.1;17.57;7.04
-27.59439;-48.54179;1988;8;20;1.51;78.74;98.55;18.35;5.63
-27.59439;-48.54179;1988;8;21;0.11;72.14;98.75;17.07;3.01
-27.59439;-48.54179;1988;8;22;0;71.15;98.99;16.21;3.13
-27.59439;-48.54179;1988;8;23;0;80.42;98.74;17.03;8.11
-27.59439;-48.54179;1988;8;24;0;69.55;98.04;20.62;8.26
-27.59439;-48.54179;1988;8;25;0.54;72.61;98.4;16.07;6.87
-27.59439;-48.54179;1988;8;26;0.25;68.55;98.69;14.29;3.9
-27.59439;-48.54179;1988;8;27;0.76;86.33;98.98;13.75;3.96
-27.59439;-48.54179;1988;8;28;0.15;88.8;99.02;17.36;3.79
-27.59439;-48.54179;1988;8;29;0;81.02;98.48;20.02;6.07
-27.59439;-48.54179;1988;8;30;0.04;73.45;98.23;20.58;5.77
-27.59439;-48.54179;1988;8;31;0.01;81.86;98.37;17.6;4.79
-27.59439;-48.54179;1988;9;1;2.02;85.19;98.77;16.18;8.73
-27.59439;-48.54179;1988;9;2;0.47;67.13;99.6;13.13;6.78
-27.59439;-48.54179;1988;9;3;0.72;70.45;99.67;13.2;3.7
-27.59439;-48.54179;1988;9;4;0.07;75.02;99.57;14.93;4.35
-27.59439;-48.54179;1988;9;5;0.06;74.32;99.62;16.43;6.37
-27.59439;-48.54179;1988;9;6;0.01;76.88;99.26;17.73;8.96
-27.59439;-48.54179;1988;9;7;0;77.55;98.73;19.45;4.27
-27.59439;-48.54179;1988;9;8;0.04;81.14;98.77;18.88;3.8
-27.59439;-48.54179;1988;9;9;0.03;74.44;98.43;20.42;6.98
-27.59439;-48.54179;1988;9;10;0.36;77.32;98.23;18.94;5.19
-27.59439;-48.54179;1988;9;11;0.67;78.09;98.39;19.39;3.49
-27.59439;-48.54179;1988;9;12;11.9;81.51;98.26;19.76;3.07
-27.59439;-48.54179;1988;9;13;31.15;81.64;98.03;18.97;4.21
-27.59439;-48.54179;1988;9;14;9.13;62.97;98.51;15.58;7.23
-27.59439;-48.54179;1988;9;15;0.19;69.28;99.26;14.06;5.91
-27.59439;-48.54179;1988;9;16;0.6;75.32;99.68;13.93;4.53
-27.59439;-48.54179;1988;9;17;11.6;86.31;99.48;13.84;3.95
-27.59439;-48.54179;1988;9;18;4.09;83.12;99.33;15.03;4.03
-27.59439;-48.54179;1988;9;19;11.78;84.1;99.45;16.66;5.89
-27.59439;-48.54179;1988;9;20;36.62;90.21;99.29;17.83;9.3
-27.59439;-48.54179;1988;9;21;14.75;84.04;98.84;20.17;5.61
-27.59439;-48.54179;1988;9;22;4.35;88.68;98.66;19.18;3.64
-27.59439;-48.54179;1988;9;23;4.23;85.78;98.46;20.21;6.74
-27.59439;-48.54179;1988;9;24;0.93;79.14;98.36;23.14;6.86
-27.59439;-48.54179;1988;9;25;1.94;85.61;98.81;19.27;3.77
-27.59439;-48.54179;1988;9;26;3.39;88.06;98.59;19.95;3.89
-27.59439;-48.54179;1988;9;27;3.52;84.94;98.47;20.22;6.65
-27.59439;-48.54179;1988;9;28;1.25;76.26;98.98;15.97;10.38
-27.59439;-48.54179;1988;9;29;0.31;74.32;99.2;15.48;4.83
-27.59439;-48.54179;1988;9;30;0.04;74.17;98.9;16.49;5.53
-27.59439;-48.54179;1988;10;1;2.53;84.67;98.87;18.02;6.57
-27.59439;-48.54179;1988;10;2;3.46;85.81;98.64;20.17;8.41
-27.59439;-48.54179;1988;10;3;18.6;86.99;98.14;20.72;7.75
-27.59439;-48.54179;1988;10;4;0.09;62.81;98.31;17.24;4.8
-27.59439;-48.54179;1988;10;5;0.59;59.53;98.54;17.78;3.34
-27.59439;-48.54179;1988;10;6;0.04;63.76;99.19;16.66;3.23
-27.59439;-48.54179;1988;10;7;0;69.42;99.31;17.24;5.02
-27.59439;-48.54179;1988;10;8;0.32;78.69;98.83;19.29;7.22
-27.59439;-48.54179;1988;10;9;4.84;87.47;98.81;19.01;5.46
-27.59439;-48.54179;1988;10;10;6.93;83.12;99.4;17.36;7.17
-27.59439;-48.54179;1988;10;11;3.59;80.16;99.24;17.04;7.1
-27.59439;-48.54179;1988;10;12;7.69;85.4;98.57;17.84;7.39
-27.59439;-48.54179;1988;10;13;5.79;77.22;98.29;17.54;5.71
-27.59439;-48.54179;1988;10;14;0.09;73.27;97.98;16.8;3.02
-27.59439;-48.54179;1988;10;15;0.13;66.82;98;18.14;5.45
-27.59439;-48.54179;1988;10;16;1.84;64.66;98.84;15.13;6.4
-27.59439;-48.54179;1988;10;17;0.55;70.07;99.05;16.21;4.71
-27.59439;-48.54179;1988;10;18;4.86;82.58;98.87;18.3;7.18
-27.59439;-48.54179;1988;10;19;4.15;84.55;98.19;20.78;8.35
-27.59439;-48.54179;1988;10;20;1.72;82.4;98;18.94;8.84
-27.59439;-48.54179;1988;10;21;0.07;73.14;98.88;18.01;5.18
-27.59439;-48.54179;1988;10;22;3.58;80;98.49;19.04;8.15
-27.59439;-48.54179;1988;10;23;3.5;81.59;97.78;19.7;9.04
-27.59439;-48.54179;1988;10;24;0.11;71.03;98.16;18.46;5.3
-27.59439;-48.54179;1988;10;25;9.39;88.22;97.8;18.26;9.37
-27.59439;-48.54179;1988;10;26;5.91;74.13;98.49;16.14;8.92
-27.59439;-48.54179;1988;10;27;0;69.39;99.13;16.44;3.87
-27.59439;-48.54179;1988;10;28;0;75;98.81;17.35;7.38
-27.59439;-48.54179;1988;10;29;0.23;79.93;98.6;19.49;7.84
-27.59439;-48.54179;1988;10;30;0.2;83.74;98.39;21.22;6.91
-27.59439;-48.54179;1988;10;31;1.22;78.52;97.94;22.43;7.99
-27.59439;-48.54179;1988;11;1;0.22;66.52;98.81;18.21;7.5
-27.59439;-48.54179;1988;11;2;0.01;65.43;99.42;16.72;5.17
-27.59439;-48.54179;1988;11;3;0.1;73.66;99.35;17.81;4.48
-27.59439;-48.54179;1988;11;4;0.22;67.64;99.57;18.33;4.37
-27.59439;-48.54179;1988;11;5;0.16;66.81;99.51;18.02;4.8
-27.59439;-48.54179;1988;11;6;0.43;77.16;99.33;19.05;6.15
-27.59439;-48.54179;1988;11;7;0.08;75.84;98.87;21.19;3.78
-27.59439;-48.54179;1988;11;8;0.02;63.53;98.3;23.72;3.98
-27.59439;-48.54179;1988;11;9;2.91;69.77;98.39;22.84;4.79
-27.59439;-48.54179;1988;11;10;0.37;71.02;98.91;20.24;4.09
-27.59439;-48.54179;1988;11;11;1.73;76.36;98.81;20.5;7.03
-27.59439;-48.54179;1988;11;12;11.36;71.95;98.01;24.33;9.8
-27.59439;-48.54179;1988;11;13;0.23;70.91;98.26;22.18;3.72
-27.59439;-48.54179;1988;11;14;0.02;68.16;98.65;21.73;6.73
-27.59439;-48.54179;1988;11;15;0.08;70.59;99.26;19.7;4.84
-27.59439;-48.54179;1988;11;16;0.01;73.68;99.28;19.4;6.11
-27.59439;-48.54179;1988;11;17;0.11;71.74;98.87;20.3;8.25
-27.59439;-48.54179;1988;11;18;0.52;76.25;98.4;21.64;8.66
-27.59439;-48.54179;1988;11;19;2.57;80.08;97.98;22.45;8.29
-27.59439;-48.54179;1988;11;20;1.14;69;97.81;25.18;4.21
-27.59439;-48.54179;1988;11;21;9.13;69.79;97.71;26.15;5.87
-27.59439;-48.54179;1988;11;22;1.39;54.27;97.73;24.61;7.01
-27.59439;-48.54179;1988;11;23;0.08;58.36;98.57;19.89;8.09
-27.59439;-48.54179;1988;11;24;0;65.53;98.88;19.41;4.06
-27.59439;-48.54179;1988;11;25;0.01;65.42;98.7;20.53;6.77
-27.59439;-48.54179;1988;11;26;6.02;71.1;98.12;22.22;8.3
-27.59439;-48.54179;1988;11;27;10.52;71.8;98.03;19.51;12.01
-27.59439;-48.54179;1988;11;28;0;59.29;98.56;17.06;7.38
-27.59439;-48.54179;1988;11;29;0.02;62.41;98.65;19.05;4.82
-27.59439;-48.54179;1988;11;30;0.47;68.12;98.6;20.66;7.44
-27.59439;-48.54179;1988;12;1;6.9;80.49;98.51;20.55;7.43
-27.59439;-48.54179;1988;12;2;6.58;78.51;98.36;21.02;4.24
-27.59439;-48.54179;1988;12;3;0.39;73.4;98.47;21.61;4.56
-27.59439;-48.54179;1988;12;4;0;71.15;98.58;22.19;7.63
-27.59439;-48.54179;1988;12;5;0.01;69.64;98.67;22.91;7.76
-27.59439;-48.54179;1988;12;6;0.09;68.88;98.58;22.62;7.34
-27.59439;-48.54179;1988;12;7;0.02;71.36;98.32;22.53;8.49
-27.59439;-48.54179;1988;12;8;1.59;72.94;98.11;23.32;7.96
-27.59439;-48.54179;1988;12;9;5.56;73.37;98.2;23.18;3.84
