--------------------
BDMEP - INMET
--------------------
Estação           : CAXIAS DO SUL - RS (OMM: 83942)
Latitude  (graus) : -29.16
Longitude (graus) : -51.2
Altitude  (metros): 759.60
Estação Operante
Inicio de operação: 12/04/1912
Periodo solicitado dos dados: 01/01/1940 a 01/04/2020
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83942;24/04/1996;1800;;;;;;;0;
83942;25/04/1996;0000;21.6;17.2;62;926.6;32;3;0;
83942;25/04/1996;1200;19.3;16.6;74;928.7;23;5;10;
83942;25/04/1996;1800;;;;;;;0;
83942;26/04/1996;0000;14.6;14.4;97;932.7;18;3;0;
83942;26/04/1996;1200;13.3;13;96;937.1;18;1;10;
83942;26/04/1996;1800;;;;;;;0;
83942;27/04/1996;0000;13.4;12.7;91;936.7;14;1;0;
83942;27/04/1996;1200;13.2;11.7;82;937.6;5;1;6;
83942;27/04/1996;1800;;;;;;;0;
83942;28/04/1996;0000;14;12.6;84;935.5;5;1;0;
83942;28/04/1996;1200;14.7;13.1;82;936.6;5;1;10;
83942;28/04/1996;1800;;;;;;;0;
83942;29/04/1996;0000;15;14;89;936.2;5;1;0;
83942;29/04/1996;1200;15.4;13.1;75;936.6;5;1;6;
83942;29/04/1996;1800;;;;;;;0;
83942;30/04/1996;0000;17.6;16.1;84;935.8;0;0;0;
83942;30/04/1996;1200;17;15;79;937.2;5;1;6;
83942;30/04/1996;1800;;;;;;;0;
83942;01/05/1996;0000;17.5;16.2;86;935.8;14;1;0;
83942;01/05/1996;1200;17.4;15.2;78;935.8;5;1;4;
83942;01/05/1996;1800;;;;;;;0;
83942;02/05/1996;0000;15.8;15;91;934.7;5;1;0;
83942;02/05/1996;1200;15.8;14;80;936.3;5;1;0;
83942;02/05/1996;1800;;;;;;;0;
83942;03/05/1996;0000;15.8;15;91;934.8;0;0;0;
83942;03/05/1996;1200;15.7;12.9;70;935.9;36;1;0;
83942;03/05/1996;1800;;;;;;;0;
83942;04/05/1996;0000;16.7;14.7;79;934.3;0;0;0;
83942;04/05/1996;1200;16.5;14.3;77;934.7;36;1;3;
83942;04/05/1996;1800;;;;;;;0;
83942;05/05/1996;0000;15.9;14.8;88;933.8;0;0;0;
83942;05/05/1996;1200;15.4;13.5;79;933.8;0;0;0;
83942;05/05/1996;1800;;;;;;;0;
83942;06/05/1996;0000;15.3;14.1;86;932.6;0;0;0;
83942;06/05/1996;1200;14.3;12.9;84;932.7;36;3;0;
83942;06/05/1996;1800;;;;;;;0;
83942;07/05/1996;0000;17.4;15;76;930.4;0;0;0;
83942;07/05/1996;1200;16;13.6;75;930.6;36;3;0;
83942;07/05/1996;1800;;;;;;;0;
83942;08/05/1996;0000;19;16.1;72;929.9;27;1;0;
83942;08/05/1996;1200;17.8;15.4;76;932.3;32;1;3;
83942;08/05/1996;1800;;;;;;;0;
83942;09/05/1996;0000;17.2;16;87;931.9;18;1;0;
83942;09/05/1996;1200;14.5;13.9;93;933.1;5;1;7;
83942;09/05/1996;1800;;;;;;;0;
83942;10/05/1996;0000;16.3;15.9;95;931.5;18;1;0;
83942;10/05/1996;1200;13;13;100;934.8;18;1;10;
83942;10/05/1996;1800;;;;;;;0;
83942;11/05/1996;0000;14;13.2;90;934.6;18;1;0;
83942;11/05/1996;1200;11.7;10.8;88;934.8;0;0;0;
83942;11/05/1996;1800;;;;;;;0;
83942;12/05/1996;0000;13.8;13;90;932;0;0;0;
83942;12/05/1996;1200;14.8;12;69;933.5;36;1;0;
83942;12/05/1996;1800;;;;;;;0;
83942;13/05/1996;0000;17.7;14;64;930.6;27;1;0;
83942;13/05/1996;1200;13.4;10.2;64;930.7;36;3;0;
83942;13/05/1996;1800;;;;;;;0;
83942;14/05/1996;0000;16.5;13.9;73;928.8;0;0;0;
83942;14/05/1996;1200;15;12.6;74;929.5;32;3;5;
83942;14/05/1996;1800;;;;;;;0;
83942;15/05/1996;0000;16.3;15.2;88;927.9;23;1;0;
83942;15/05/1996;1200;10.9;10.6;96;929.4;18;1;4;
83942;15/05/1996;1800;;;;;;;0;
83942;16/05/1996;0000;11.6;10.1;81;927.2;0;0;0;
83942;16/05/1996;1200;10;9.1;88;928.8;0;0;0;
83942;16/05/1996;1800;;;;;;;0;
83942;17/05/1996;0000;10.7;9.7;87;930.6;0;0;0;
83942;17/05/1996;1200;13.8;11.6;75;931.1;5;3;0;
83942;17/05/1996;1800;;;;;;;0;
83942;18/05/1996;0000;16.2;13.4;71;931.4;36;3;0;
83942;18/05/1996;1200;13.4;13;95;932.6;36;1;10;
83942;18/05/1996;1800;;;;;;;0;
83942;19/05/1996;0000;13.2;13.1;98;931.2;18;1;0;
83942;19/05/1996;1200;12.4;12.2;97;931.6;36;1;7;
83942;19/05/1996;1800;;;;;;;0;
83942;20/05/1996;0000;13.3;13;96;931.4;27;1;0;
83942;20/05/1996;1200;11.5;11.5;100;932.2;18;1;10;
83942;20/05/1996;1800;;;;;;;0;
83942;21/05/1996;0000;11;11;100;931.9;18;1;0;
83942;21/05/1996;1200;11.2;11;97;933.6;0;0;10;
83942;21/05/1996;1800;;;;;;;0;
83942;22/05/1996;0000;11.6;11.4;97;932.3;18;1;0;
83942;22/05/1996;1200;12.6;12.1;94;932.7;0;0;10;
83942;22/05/1996;1800;;;;;;;0;
83942;23/05/1996;0000;11.8;11.7;98;933.8;18;3;0;
83942;23/05/1996;1200;10.4;10.4;100;935.9;18;1;10;
83942;23/05/1996;1800;;;;;;;0;
83942;24/05/1996;0000;10.9;10.6;96;936.3;18;1;0;
83942;24/05/1996;1200;8.6;7.9;90;936.8;0;0;4;
83942;24/05/1996;1800;;;;;;;0;
83942;25/05/1996;0000;10.2;9.8;94;935.2;0;0;0;
83942;25/05/1996;1200;9.8;8.6;84;935;5;1;8;
83942;25/05/1996;1800;;;;;;;0;
83942;26/05/1996;0000;14.1;11.7;73;933.9;36;1;0;
83942;26/05/1996;1200;12.8;11.3;82;935.5;36;3;5;
83942;26/05/1996;1800;;;;;;;0;
83942;27/05/1996;0000;13.9;13;89;935;18;1;0;
83942;27/05/1996;1200;11;10.8;97;935.4;0;0;4;
83942;27/05/1996;1800;;;;;;;0;
83942;28/05/1996;0000;11.7;11.6;98;935;18;1;0;
83942;28/05/1996;1200;7.3;7.1;97;935.4;5;1;10;
83942;28/05/1996;1800;;;;;;;0;
83942;29/05/1996;0000;10.2;9.5;90;933.8;0;0;0;
83942;29/05/1996;1200;11;7.7;59;934.4;36;1;3;
83942;29/05/1996;1800;;;;;;;0;
83942;30/05/1996;0000;13;11.9;87;932.4;0;0;0;
83942;30/05/1996;1200;13.1;11.2;78;932.4;36;1;8;
83942;30/05/1996;1800;;;;;;;0;
83942;31/05/1996;0000;12.4;12.4;100;931.9;18;1;0;
83942;31/05/1996;1200;9.6;9.6;100;931.4;18;1;10;
83942;31/05/1996;1800;;;;;;;0;
83942;01/06/1996;0000;6.3;6.3;100;933.2;18;1;0;
83942;01/06/1996;1200;2.7;2.4;94;935.9;32;1;0;
83942;01/06/1996;1800;;;;;;;0;
83942;02/06/1996;0000;4.5;3.6;85;937;0;0;0;
83942;02/06/1996;1200;4;3.1;84;938;27;1;0;
83942;02/06/1996;1800;;;;;;;0;
83942;03/06/1996;0000;6.2;4.9;80;938.3;0;0;0;
83942;03/06/1996;1200;5;1.9;51;939.1;0;0;2;
83942;03/06/1996;1800;;;;;;;0;
83942;04/06/1996;0000;6.8;5.9;86;939;18;1;0;
83942;04/06/1996;1200;9.2;6.7;67;937.4;36;1;0;
83942;04/06/1996;1800;;;;;;;0;
83942;05/06/1996;0000;10.4;9;82;937.8;14;1;0;
83942;05/06/1996;1200;12.9;10.9;76;936.8;5;1;6;
