--------------------
BDMEP - INMET
--------------------
Estação           : CAXIAS DO SUL - RS (OMM: 83942)
Latitude  (graus) : -29.16
Longitude (graus) : -51.2
Altitude  (metros): 759.60
Estação Operante
Inicio de operação: 12/04/1912
Periodo solicitado dos dados: 01/01/1940 a 01/04/2020
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83942;08/08/2002;0000;;24.8;15;5.2;2.6;17.92;83.75;3;
83942;08/08/2002;1200;0;;15;;;;;;
83942;09/08/2002;0000;;19.2;10.4;5;2.3;12.88;71.75;3.333333;
83942;09/08/2002;1200;36.3;19.2;10.4;;;;;;
83942;10/08/2002;0000;;17;;9.9;2.8;10.92;63.25;0.666667;
83942;10/08/2002;1200;3.9;;6.2;;;;;;
83942;11/08/2002;0000;;22.6;;10;3.6;16.4;58;2.333333;
83942;11/08/2002;1200;0;;10;;;;;;
83942;12/08/2002;0000;;23.4;;9.5;6.2;18.04;64.75;1.333333;
83942;12/08/2002;1200;0;;14.8;;;;;;
83942;13/08/2002;0000;;19.8;16;0.3;4.5;17.4;83.5;3;
83942;13/08/2002;1200;0.5;19.8;16;;;;;;
83942;14/08/2002;0000;;16.2;7.4;3;1.2;9.36;91;1.666667;
83942;14/08/2002;1200;4.8;16.2;7.4;;;;;;
83942;15/08/2002;0000;;16;;3.5;0.7;11.04;90.25;0.666667;
83942;15/08/2002;1200;0.1;;6.6;;;;;;
83942;16/08/2002;0000;;24;;8.6;1.1;18.12;70;3;
83942;16/08/2002;1200;0;;12.2;;;;;;
83942;17/08/2002;0000;;26.8;;9.3;5;20.96;63;2.333333;
83942;17/08/2002;1200;0;;16.2;;;;;;
83942;18/08/2002;0000;;26.6;;9.9;4.8;20.32;57.5;5;
83942;18/08/2002;1200;0;;15.4;;;;;;
83942;19/08/2002;0000;;27.4;;8.7;6;21.72;55.75;5;
83942;19/08/2002;1200;0;;17.2;;;;;;
83942;20/08/2002;0000;;;16.4;0.3;6.8;19.12;86.5;2.333333;
83942;20/08/2002;1200;0;22.8;16.4;;;;;;
83942;21/08/2002;0000;;16.6;10.4;0;1.2;12.48;98.25;1;
83942;21/08/2002;1200;25.6;16.6;10.4;;;;;;
83942;22/08/2002;0000;;17.2;;1;0.1;14.08;87.25;2.333333;
83942;22/08/2002;1200;34;;10;;;;;;
83942;23/08/2002;0000;;19.8;;0.8;1.6;16.84;90.75;1.666667;
83942;23/08/2002;1200;3.2;;14.6;;;;;;
83942;24/08/2002;0000;;24.2;;1.9;2;19.84;65;1.666667;
83942;24/08/2002;1200;25.8;;15;;;;;;
83942;25/08/2002;0000;;29.6;;10.4;3.9;23.6;58.5;1.333333;
83942;25/08/2002;1200;8.2;;19;;;;;;
83942;26/08/2002;0000;;29;;8.4;6.5;22.28;44.75;2.333333;
83942;26/08/2002;1200;0;;19;;;;;;
83942;27/08/2002;0000;;24.4;;10.4;5.9;18.6;61.25;3.666667;
83942;27/08/2002;1200;0;;14.4;;;;;;
83942;28/08/2002;0000;;26.4;;10.3;3.5;19.92;59;4.333333;
83942;28/08/2002;1200;0;;14.8;;;;;;
83942;29/08/2002;0000;;21.2;14.4;2.8;6.9;16.36;79;5;
83942;29/08/2002;1200;2.4;21.2;14.4;;;;;;
83942;30/08/2002;0000;;16;8;9.4;2.5;9.92;71.25;2.333333;
83942;30/08/2002;1200;5;;8;;;;;;
83942;31/08/2002;0000;;12.4;;6.2;3.6;7.4;63.25;3.666667;
83942;31/08/2002;1200;0;;5.4;;;;;;
83942;01/09/2002;0000;;6.8;;1.8;3.5;3.88;76;3;
83942;01/09/2002;1200;0;;2.2;;;;;;
83942;02/09/2002;0000;;10.4;;8.7;1.8;5.56;66;3;
83942;02/09/2002;1200;2.1;;1.4;;;;;;
83942;03/09/2002;0000;;15.2;;10.7;3.5;9.48;59;1.666667;
83942;03/09/2002;1200;0;;4.6;;;;;;
83942;04/09/2002;0000;;22.2;;10.7;3.3;13.24;59.75;1.666667;
83942;04/09/2002;1200;0;;6.4;;;;;;
83942;05/09/2002;0000;;23.6;;9.7;4.8;17.12;57.5;3;
83942;05/09/2002;1200;0;;10.6;;;;;;
83942;06/09/2002;0000;;18.6;9.6;0;5.5;12.8;94.75;2.333333;
83942;06/09/2002;1200;6.1;18.6;9.6;;;;;;
83942;07/09/2002;0000;;11.6;;6.2;0.5;7.12;75;1.333333;
83942;07/09/2002;1200;46.8;;4.8;;;;;;
83942;08/09/2002;0000;;15.4;;10.8;1.5;8.52;70;1.666667;
83942;08/09/2002;1200;0;;3.6;;;;;;
83942;09/09/2002;0000;;19;;6.6;2.3;12.56;79.25;0.666667;
83942;09/09/2002;1200;0;;7;;;;;;
83942;10/09/2002;0000;;25.6;;9.9;1.7;17.52;75;1;
83942;10/09/2002;1200;0;;10.6;;;;;;
83942;11/09/2002;0000;;25.2;;3.1;2.5;18.72;74.25;3.333333;
83942;11/09/2002;1200;0;;14.8;;;;;;
83942;12/09/2002;0000;;20.4;;0;3.7;15.68;92.5;1.666667;
83942;12/09/2002;1200;30.8;20.4;13.6;;;;;;
83942;13/09/2002;0000;;18.8;;6.2;0.7;13.56;77.25;2;
83942;13/09/2002;1200;4.3;;11.4;;;;;;
83942;14/09/2002;0000;;16.6;;10.5;1.7;11.52;75.75;2;
83942;14/09/2002;1200;0;;8.6;;;;;;
83942;15/09/2002;0000;;19.2;;10.8;2.1;11.72;80.5;2.333333;
83942;15/09/2002;1200;0;;5.4;;;;;;
83942;16/09/2002;0000;;19.2;;0;2.3;15.52;79.5;2.333333;
83942;16/09/2002;1200;0;;10.8;;;;;;
83942;17/09/2002;0000;;17;;0;2;15.4;91.5;1.666667;
83942;17/09/2002;1200;18.3;17;13.8;;;;;;
83942;18/09/2002;0000;;22;;0;1.6;18.32;80.25;3.666667;
83942;18/09/2002;1200;1.9;;14.4;;;;;;
83942;19/09/2002;0000;;23.8;15;0;3.2;17.4;92.75;5;
83942;19/09/2002;1200;3.3;;15;;;;;;
83942;20/09/2002;0000;;15.2;6.8;0.3;1.5;8.88;88.25;2.333333;
83942;20/09/2002;1200;15.3;15.2;6.8;;;;;;
83942;21/09/2002;0000;;12.6;;8.9;1;8.48;66.25;1.333333;
83942;21/09/2002;1200;0.1;;4.8;;;;;;
83942;22/09/2002;0000;;18.2;;10.8;3.2;12.04;57.5;2;
83942;22/09/2002;1200;0;;6.4;;;;;;
83942;23/09/2002;0000;;19.2;;10.7;4.7;13.2;69.75;2.333333;
83942;23/09/2002;1200;0;;10.8;;;;;;
83942;24/09/2002;0000;;16.2;;11.5;3;10.44;60;1.666667;
83942;24/09/2002;1200;0;;5.8;;;;;;
83942;25/09/2002;0000;;23.2;;11.1;3.1;15.32;64.25;1.666667;
83942;25/09/2002;1200;0;;7.8;;;;;;
83942;26/09/2002;0000;;25.2;;10.6;4.4;18;68.75;1.333333;
83942;26/09/2002;1200;0;;13.6;;;;;;
83942;27/09/2002;0000;;26.4;;11;3.8;19.76;66;1;
83942;27/09/2002;1200;0;;15.2;;;;;;
83942;28/09/2002;0000;;26.8;;11.1;4.5;19.64;56;3;
83942;28/09/2002;1200;0;;12.8;;;;;;
83942;29/09/2002;0000;;25.2;16;6.3;7.1;18.56;77.25;1.666667;
83942;29/09/2002;1200;0;;16;;;;;;
83942;30/09/2002;0000;;16.8;;0;2.2;14.92;96.5;0.666667;
83942;30/09/2002;1200;31.6;;13.8;;;;;;
83942;01/10/2002;0000;;19.6;;5.7;0.2;14.88;88.25;1.333333;
83942;01/10/2002;1200;23.1;;12.8;;;;;;
83942;02/10/2002;0000;;26.6;;11.3;2;19.12;61;3.333333;
83942;02/10/2002;1200;0;;12.4;;;;;;
83942;03/10/2002;0000;;22.4;;0.6;5.2;18.92;82.5;2.666667;
83942;03/10/2002;1200;25.2;;15.6;;;;;;
83942;04/10/2002;0000;;27.8;;10.7;2.5;22.76;62.75;3;
83942;04/10/2002;1200;0;;16;;;;;;
83942;05/10/2002;0000;;25.2;16;0;6.6;19.12;92;0.666667;
83942;05/10/2002;1200;0;25.2;16;;;;;;
83942;06/10/2002;0000;;30.3;;11.1;1.4;23.9;60;2.333333;
83942;06/10/2002;1200;13.9;;15.6;;;;;;
83942;07/10/2002;0000;;26;16.4;3;6.8;19.72;85.5;2.333333;
83942;07/10/2002;1200;0;26;16.4;;;;;;
83942;08/10/2002;0000;;21.2;;0;2;18.64;88;1.333333;
83942;08/10/2002;1200;8.2;21.2;17;;;;;;
83942;09/10/2002;0000;;25.4;;0.1;1.5;20.36;87.25;1.333333;
83942;09/10/2002;1200;12.9;;17.8;;;;;;
83942;10/10/2002;0000;;23.2;;0.6;1.7;19.28;98.25;1;
83942;10/10/2002;1200;23.3;;17.2;;;;;;
83942;11/10/2002;0000;;22.6;18;0.4;1.1;19.6;82.5;3.666667;
83942;11/10/2002;1200;2.6;;18;;;;;;
83942;12/10/2002;0000;;28;;3.2;1.9;20.68;82.75;0.333333;
83942;12/10/2002;1200;1.5;;16.2;;;;;;
83942;13/10/2002;0000;;29.6;;8.6;2.8;23.68;70.5;1.333333;
83942;13/10/2002;1200;0;;19;;;;;;
83942;14/10/2002;0000;;26.6;;1.4;4.9;22.76;69;2.333333;
83942;14/10/2002;1200;0;;21.4;;;;;;
83942;15/10/2002;0000;;29.6;;8.8;5.7;24.76;65.5;1.666667;
83942;15/10/2002;1200;0.2;;20.6;;;;;;
83942;16/10/2002;0000;;26.6;15.4;2.5;5.5;19.48;85.5;2.333333;
83942;16/10/2002;1200;0;;15.4;;;;;;
83942;17/10/2002;0000;;19.4;;5.9;1.5;13.8;80.25;2.333333;
83942;17/10/2002;1200;20.3;;12;;;;;;
83942;18/10/2002;0000;;25.2;;10;2.6;18.32;65.75;3;
83942;18/10/2002;1200;0.7;;11.2;;;;;;
83942;19/10/2002;0000;;20.8;;0.3;3.9;18.96;87.75;2.333333;
83942;19/10/2002;1200;2.1;;16.4;;;;;;
83942;20/10/2002;0000;;26.8;;5;1.2;20.2;87.5;1.666667;
83942;20/10/2002;1200;17.1;;17.6;;;;;;
83942;21/10/2002;0000;;21;9.8;0.6;3.3;13.6;84.5;3.666667;
83942;21/10/2002;1200;19.1;21;9.8;;;;;;
83942;22/10/2002;0000;;13.8;;12.1;1.6;8.44;73.5;2.333333;
83942;22/10/2002;1200;5.4;;4.4;;;;;;
83942;23/10/2002;0000;;24;;11.5;2.2;15.76;57.75;3.333333;
83942;23/10/2002;1200;0;;5;;;;;;
83942;24/10/2002;0000;;18.6;;0;3.9;16.08;91.5;2;
83942;24/10/2002;1200;6.8;18.6;12.6;;;;;;
83942;25/10/2002;0000;;19.2;;0;1;17.04;91.5;1.333333;
83942;25/10/2002;1200;60.7;;16.4;;;;;;
83942;26/10/2002;0000;;29.4;;11.7;1;21.72;71;0.666667;
83942;26/10/2002;1200;8.8;;14;;;;;;
83942;27/10/2002;0000;;22.8;17.8;0;3.3;19.32;83.25;0.666667;
83942;27/10/2002;1200;0;;17.8;;;;;;
83942;28/10/2002;0000;;27.8;;6.9;2;22.04;82;2.333333;
83942;28/10/2002;1200;0;;17;;;;;;
83942;29/10/2002;0000;;22;14.4;0;2.1;16.72;98.25;3;
83942;29/10/2002;1200;0;22;14.4;;;;;;
83942;30/10/2002;0000;;14.6;;0;0.1;12.64;96.25;2.333333;
83942;30/10/2002;1200;14.2;14.6;12;;;;;;
83942;31/10/2002;0000;;15.6;;0.1;0;13.06;96;1;
83942;31/10/2002;1200;36.8;;10.9;;;;;;
83942;01/11/2002;0000;;22;;8.1;0.5;16.52;85;2.333333;
83942;01/11/2002;1200;24.9;;11.8;;;;;;
83942;02/11/2002;0000;;27.6;;12.7;2.1;20.6;65.25;1.666667;
83942;02/11/2002;1200;0;;15.2;;;;;;
83942;03/11/2002;0000;;29.4;16.2;8;4.4;19.92;75.5;3.666667;
83942;03/11/2002;1200;0;;16.2;;;;;;
83942;04/11/2002;0000;;16.4;12.4;0;4.4;21.4;96.5;1;
83942;04/11/2002;1200;20.5;16.4;12.4;;;;;;
83942;05/11/2002;0000;;15.4;;0.8;0.4;11.92;85.5;2.333333;
83942;05/11/2002;1200;8.4;;10.8;;;;;;
83942;06/11/2002;0000;;20;;8.6;1.5;13.96;72.75;2.333333;
83942;06/11/2002;1200;0;;9;;;;;;
83942;07/11/2002;0000;;23.2;;11.1;2.9;16.24;64.25;2.333333;
83942;07/11/2002;1200;0;;11.4;;;;;;
83942;08/11/2002;0000;;24.8;;12.3;3.8;18;58.25;2.333333;
83942;08/11/2002;1200;0;;11.6;;;;;;
83942;09/11/2002;0000;;26.4;;5.1;4.8;17.84;76.75;3;
83942;09/11/2002;1200;0;;13.6;;;;;;
83942;10/11/2002;0000;;20.2;;2.7;3.5;16.08;83;2;
83942;10/11/2002;1200;64.2;;14.8;;;;;;
83942;11/11/2002;0000;;22.4;;12.6;3.4;15.88;44.75;4;
83942;11/11/2002;1200;0.8;;9.8;;;;;;
83942;12/11/2002;0000;;22.6;;11.7;8.3;17.28;52.75;2.333333;
83942;12/11/2002;1200;0;;12.2;;;;;;
83942;13/11/2002;0000;;28.4;;12.6;6.3;21.4;44;2.333333;
83942;13/11/2002;1200;0;;13.8;;;;;;
83942;14/11/2002;0000;;27.4;;8.9;6;21.84;66.75;1;
83942;14/11/2002;1200;0;;15.4;;;;;;
83942;15/11/2002;0000;;28.6;18.2;7.2;4.9;21.52;69;1.333333;
83942;15/11/2002;1200;0;;18.2;;;;;;
83942;16/11/2002;0000;;28.6;;8.3;3.7;21.76;70;1;
83942;16/11/2002;1200;0;;17;;;;;;
83942;17/11/2002;0000;;30.5;;7;3.4;23.78;68;1.666667;
83942;17/11/2002;1200;9.9;;18;;;;;;
83942;18/11/2002;0000;;24.4;;0.2;4.8;19.68;89.75;1;
83942;18/11/2002;1200;12.6;24.4;18;;;;;;
83942;19/11/2002;0000;;28.6;;7.4;1.1;20.96;83.5;1;
83942;19/11/2002;1200;17.7;;17;;;;;;
83942;20/11/2002;0000;;26.6;17;0.7;2.5;21.12;85.75;4.333333;
83942;20/11/2002;1200;1.1;;17;;;;;;
83942;21/11/2002;0000;;21.4;14.8;3.4;2.4;17.2;90.5;3;
83942;21/11/2002;1200;20.2;;14.8;;;;;;
83942;22/11/2002;0000;;22;;4.6;0.9;17.48;81.5;1.666667;
83942;22/11/2002;1200;1.4;;12.4;;;;;;
83942;23/11/2002;0000;;28.6;;12.3;2.2;21.44;67;2;
83942;23/11/2002;1200;0;;14.8;;;;;;
83942;24/11/2002;0000;;31.1;;7.5;4.2;22.9;73.75;1.666667;
83942;24/11/2002;1200;0;;17.6;;;;;;
83942;25/11/2002;0000;;26.8;;0;4.9;22.36;80.5;3;
83942;25/11/2002;1200;10;;20.2;;;;;;
83942;26/11/2002;0000;;28.6;;12.1;3.8;22.32;76;3.666667;
83942;26/11/2002;1200;4.6;;19.6;;;;;;
83942;27/11/2002;0000;;26.6;18.2;1;3.8;21.72;84.5;2.333333;
83942;27/11/2002;1200;0;;18.2;;;;;;
83942;28/11/2002;0000;;23;;0;1.7;19.56;93.75;1;
83942;28/11/2002;1200;2.6;;17.4;;;;;;
83942;29/11/2002;0000;;21.6;;0;0.8;20.24;91.75;0.666667;
83942;29/11/2002;1200;1.7;;17.8;;;;;;
83942;30/11/2002;0000;;26.4;;3.9;0.7;22.68;90.75;1.666667;
83942;30/11/2002;1200;3.6;;19.2;;;;;;
83942;01/12/2002;0000;;24.4;17.2;0;2.1;20.56;88.75;2.666667;
83942;01/12/2002;1200;0.5;;17.2;;;;;;
83942;02/12/2002;0000;;18.8;;0.3;0.9;16.84;92.5;2.333333;
83942;02/12/2002;1200;31.4;18.8;15.8;;;;;;
83942;03/12/2002;0000;;24.4;;4.1;0.9;20.4;83.75;0.666667;
83942;03/12/2002;1200;0;;15.8;;;;;;
83942;04/12/2002;0000;;27;;0.6;2;21.2;83.75;3;
83942;04/12/2002;1200;0;;18.2;;;;;;
83942;05/12/2002;0000;;28.6;;3.2;2.1;23.6;83.25;3;
83942;05/12/2002;1200;59.6;;20;;;;;;
83942;06/12/2002;0000;;25.4;19.2;1.5;2.7;20.8;87.75;1.666667;
83942;06/12/2002;1200;26.2;;19.2;;;;;;
83942;07/12/2002;0000;;22;17.6;0;1.6;18.92;95.75;3;
83942;07/12/2002;1200;6;;17.6;;;;;;
83942;08/12/2002;0000;;20.2;;5.3;0.6;15.6;77;3;
83942;08/12/2002;1200;24.8;;13.8;;;;;;
83942;09/12/2002;0000;;24.8;;8;2.5;18.04;71;2.333333;
83942;09/12/2002;1200;0;;12.8;;;;;;
83942;10/12/2002;0000;;24;;0.5;3;19.24;72.25;2.333333;
83942;10/12/2002;1200;0;;15.2;;;;;;
83942;11/12/2002;0000;;23.8;;3.4;2.9;20.08;84.5;1.666667;
83942;11/12/2002;1200;0;;17.2;;;;;;
83942;12/12/2002;0000;;25.2;;10;1.7;20.76;76;1.333333;
83942;12/12/2002;1200;2.1;;17.2;;;;;;
83942;13/12/2002;0000;;26.6;;11.5;3.5;21.4;73;1.666667;
83942;13/12/2002;1200;0;;17.6;;;;;;
83942;14/12/2002;0000;;26.2;;8.4;3.8;21.36;85.5;1.666667;
83942;14/12/2002;1200;0;;18;;;;;;
83942;15/12/2002;0000;;28;;4.8;1.8;22.16;74;1;
83942;15/12/2002;1200;15.9;;18.6;;;;;;
83942;16/12/2002;0000;;28;;7.3;3.1;21.64;78.5;2.333333;
83942;16/12/2002;1200;0;;19.2;;;;;;
83942;17/12/2002;0000;;26.4;;11.9;3.6;20.44;72;2.333333;
83942;17/12/2002;1200;0.2;;17.4;;;;;;
83942;18/12/2002;0000;;24.8;;12.1;4.6;18.6;56.25;1;
83942;18/12/2002;1200;0;;12.2;;;;;;
83942;19/12/2002;0000;;29;;4.9;5.5;21;76.5;3;
83942;19/12/2002;1200;0;;16.6;;;;;;
83942;20/12/2002;0000;;20.2;16.2;0;3.8;17.36;97.25;0.666667;
83942;20/12/2002;1200;22.8;20.2;16.2;;;;;;
83942;21/12/2002;0000;;23.8;;3.3;0.3;19.24;87;1;
83942;21/12/2002;1200;4.9;;15.4;;;;;;
83942;22/12/2002;0000;;29.6;;10.5;1.4;23.48;71.25;3;
83942;22/12/2002;1200;0;;17.6;;;;;;
83942;23/12/2002;0000;;24.6;17.8;0;4.7;20;94.5;2;
83942;23/12/2002;1200;4.3;24.6;17.8;;;;;;
83942;24/12/2002;0000;;18.6;13.2;0;0.4;14.88;96;1.666667;
83942;24/12/2002;1200;26.2;18.6;13.2;;;;;;
83942;25/12/2002;0000;;21.8;;9.3;0.3;16.12;81.5;1;
83942;25/12/2002;1200;5.3;;11;;;;;;
83942;26/12/2002;0000;;29.2;;12.3;2.5;20.92;66.75;1.333333;
83942;26/12/2002;1200;0;;12.8;;;;;;
83942;27/12/2002;0000;;29;;12.3;4.5;21.96;53.5;1.333333;
83942;27/12/2002;1200;0;;15.4;;;;;;
83942;28/12/2002;0000;;30;;10.1;5.9;23.04;61.25;0.666667;
83942;28/12/2002;1200;0;;16.4;;;;;;
83942;29/12/2002;0000;;30.7;;10.4;4.5;24.46;68.75;1;
83942;29/12/2002;1200;0;;19.8;;;;;;
83942;30/12/2002;0000;;31.1;20.2;6.1;4.9;24.46;76.5;0.666667;
83942;30/12/2002;1200;0;;20.2;;;;;;
83942;31/12/2002;0000;;27.4;;5.2;3.8;24.32;79.5;1;
83942;31/12/2002;1200;17.8;;20.6;;;;;;
83942;01/01/2003;0000;;27;;8.3;1.1;22.08;85.5;2.333333;
83942;01/01/2003;1200;2.7;;19.6;;;;;;
83942;02/01/2003;0000;;21.6;;1.4;2.2;19.2;87;1.666667;
83942;02/01/2003;1200;0;;17.6;;;;;;
83942;03/01/2003;0000;;26.2;;3.5;1.5;21;91.75;0.666667;
83942;03/01/2003;1200;0;;15.8;;;;;;
83942;04/01/2003;0000;;24.8;;2;1.4;21.8;90.25;2.333333;
83942;04/01/2003;1200;10.3;;20;;;;;;
83942;05/01/2003;0000;;25.8;;12;1.7;21.52;74.25;1.333333;
83942;05/01/2003;1200;1.7;;18.2;;;;;;
83942;06/01/2003;0000;;26.4;;11.9;3.4;22.76;74.25;2;
83942;06/01/2003;1200;0;;19.6;;;;;;
83942;07/01/2003;0000;;26.4;;12.6;3.5;21.48;58.75;2;
83942;07/01/2003;1200;0;;17.4;;;;;;
83942;08/01/2003;0000;;30.5;;12.3;4.3;23.34;66;1.333333;
83942;08/01/2003;1200;0;;16;;;;;;
83942;09/01/2003;0000;;29.2;;3.8;5.4;23.36;82.25;3;
83942;09/01/2003;1200;9.2;;19.8;;;;;;
83942;10/01/2003;0000;;23.4;18.2;1.2;3.4;20.08;91.5;1.666667;
83942;10/01/2003;1200;9.7;23.4;18.2;;;;;;
83942;11/01/2003;0000;;25;;7.5;0.9;20.4;78;1.666667;
83942;11/01/2003;1200;19.8;;15.8;;;;;;
83942;12/01/2003;0000;;24.8;;12.3;2.4;20;72.75;2.333333;
83942;12/01/2003;1200;0;;15.4;;;;;;
83942;13/01/2003;0000;;26;;5.7;3.9;20.52;76.5;1;
83942;13/01/2003;1200;0;;16.8;;;;;;
83942;14/01/2003;0000;;27.4;;7;3;21.92;73;1.666667;
83942;14/01/2003;1200;0;;18.2;;;;;;
83942;15/01/2003;0000;;28.6;;8.9;2.9;22.4;69;2;
83942;15/01/2003;1200;2.1;;18.2;;;;;;
83942;16/01/2003;0000;;27.4;;5.7;3.3;22.84;69.25;2.333333;
83942;16/01/2003;1200;0;;18.4;;;;;;
83942;17/01/2003;0000;;29.4;;12.4;2.1;23.36;72.75;1.333333;
83942;17/01/2003;1200;29.9;;18.2;;;;;;
83942;18/01/2003;0000;;25.6;19.2;9.7;3.9;21.52;83.75;2.333333;
83942;18/01/2003;1200;0;;19.2;;;;;;
83942;19/01/2003;0000;;29.8;;11.3;2.2;22.88;72.75;3;
83942;19/01/2003;1200;0;;16.8;;;;;;
83942;20/01/2003;0000;;23.4;16.8;3.6;4.3;20.72;83.75;2.333333;
83942;20/01/2003;1200;15.2;;16.8;;;;;;
83942;21/01/2003;0000;;26.2;;11.5;2.1;21.36;81.5;1.666667;
83942;21/01/2003;1200;6.8;;18;;;;;;
83942;22/01/2003;0000;;28.8;;8.6;4;21.84;75;2.333333;
83942;22/01/2003;1200;0;;17.2;;;;;;
83942;23/01/2003;0000;;22.6;17;0.3;3.4;18.6;92.25;1;
83942;23/01/2003;1200;20;;17;;;;;;
83942;24/01/2003;0000;;21.6;;9.3;0.6;16.24;78;1.666667;
83942;24/01/2003;1200;22.1;;13;;;;;;
83942;25/01/2003;0000;;26.8;;11.8;2.7;20.16;73.75;3;
83942;25/01/2003;1200;0;;12.6;;;;;;
83942;26/01/2003;0000;;25.8;;5;2.6;21.36;75.5;2.333333;
83942;26/01/2003;1200;0;;17.4;;;;;;
83942;27/01/2003;0000;;25.6;;3.8;2.5;20.76;83.5;1.333333;
83942;27/01/2003;1200;2.9;;18.8;;;;;;
83942;28/01/2003;0000;;25.6;;11.8;2;20.92;76.5;1.666667;
83942;28/01/2003;1200;0.1;;16.8;;;;;;
83942;29/01/2003;0000;;27.8;;12;2.8;21.68;71.5;2.333333;
83942;29/01/2003;1200;0;;15.8;;;;;;
83942;30/01/2003;0000;;30.2;;12;4;24.16;60.25;1.333333;
83942;30/01/2003;1200;0;;18.8;;;;;;
83942;31/01/2003;0000;;32.5;;12.1;5.6;25.58;56.5;1.666667;
83942;31/01/2003;1200;0;;20;;;;;;
83942;01/02/2003;0000;;31.3;20;7.5;6.7;23.26;81;1.666667;
83942;01/02/2003;1200;0;;20;;;;;;
83942;02/02/2003;0000;;30.6;;8.1;3.7;24.04;73.25;2.333333;
83942;02/02/2003;1200;13.7;;20;;;;;;
83942;03/02/2003;0000;;30.3;;9.8;4.4;25.94;64.75;1.333333;
83942;03/02/2003;1200;0.5;;22;;;;;;
83942;04/02/2003;0000;;32;20.4;6.1;5.4;24.92;75.5;1.666667;
83942;04/02/2003;1200;0;;20.4;;;;;;
83942;05/02/2003;0000;;29.4;;6.6;4.2;24.16;74.25;1.666667;
83942;05/02/2003;1200;29.9;;20.8;;;;;;
83942;06/02/2003;0000;;28.6;;6.4;4.7;24.84;78.25;1.666667;
83942;06/02/2003;1200;1.2;;21;;;;;;
83942;07/02/2003;0000;;29.8;21.6;5.6;4.4;24.24;88.75;2.333333;
83942;07/02/2003;1200;13.6;;21.6;;;;;;
83942;08/02/2003;0000;;27.2;;5.5;2.8;22.24;86;2;
83942;08/02/2003;1200;3.5;;19.2;;;;;;
83942;09/02/2003;0000;;27.6;20.2;1.7;2.3;22.2;84.25;0.666667;
83942;09/02/2003;1200;14.1;;20.2;;;;;;
83942;10/02/2003;0000;;26.6;;6.4;1.6;22.92;84.5;0.666667;
83942;10/02/2003;1200;12.5;;20.4;;;;;;
83942;11/02/2003;0000;;26.4;;7.1;2.5;22.84;75;3;
83942;11/02/2003;1200;0.8;;20;;;;;;
83942;12/02/2003;0000;;26.6;20.6;3.2;4.4;22.2;77.5;3;
83942;12/02/2003;1200;0.5;;20.6;;;;;;
83942;13/02/2003;0000;;25.2;;0.4;3.2;19.32;86.75;1;
83942;13/02/2003;1200;3.4;;17.2;;;;;;
83942;14/02/2003;0000;;24.4;;8.3;1.4;19.24;79.5;1.666667;
83942;14/02/2003;1200;6.9;;14.8;;;;;;
83942;15/02/2003;0000;;27.6;;7.7;2.8;22.2;67;2.333333;
83942;15/02/2003;1200;0;;17.2;;;;;;
83942;16/02/2003;0000;;25.4;18;3;4.7;21.12;78.75;3;
83942;16/02/2003;1200;0;;18;;;;;;
83942;17/02/2003;0000;;24;;3.8;3;18.88;67.25;1.333333;
83942;17/02/2003;1200;8.2;;15.4;;;;;;
83942;18/02/2003;0000;;24.4;;12.1;5;19.2;57.25;1.666667;
83942;18/02/2003;1200;0;;15;;;;;;
83942;19/02/2003;0000;;26;;3.8;5.4;20.8;85.75;2.333333;
83942;19/02/2003;1200;0;;16;;;;;;
83942;20/02/2003;0000;;20.4;17.6;0;1.7;18.64;98.75;2.333333;
83942;20/02/2003;1200;136.7;20.4;17.6;;;;;;
83942;21/02/2003;0000;;17.8;;0.1;0.2;15.16;89.75;1;
83942;21/02/2003;1200;5.9;17.8;13;;;;;;
83942;22/02/2003;0000;;20.6;;0.2;0.8;17.36;90.5;0.666667;
83942;22/02/2003;1200;0;;13.6;;;;;;
83942;23/02/2003;0000;;28.8;;4.9;1.2;21.92;83.75;2.666667;
83942;23/02/2003;1200;0;;18.4;;;;;;
83942;24/02/2003;0000;;29;;5;2.3;22.8;94.25;2.333333;
83942;24/02/2003;1200;11;;19.8;;;;;;
83942;25/02/2003;0000;;28.2;18;8.8;2.4;22.84;90.25;1.333333;
83942;25/02/2003;1200;15.1;;18;;;;;;
83942;26/02/2003;0000;;28.6;;11.2;2.4;23.8;79.25;1.333333;
83942;26/02/2003;1200;30;;20.4;;;;;;
83942;27/02/2003;0000;;31.8;;11.5;3.1;26.32;64.75;2;
83942;27/02/2003;1200;0;;21.2;;;;;;
83942;28/02/2003;0000;;31.8;;9.4;5.3;24.84;73.75;1.666667;
83942;28/02/2003;1200;0;;21.8;;;;;;
83942;01/03/2003;0000;;32.1;19.6;9.8;3.7;23.14;79;0.666667;
83942;01/03/2003;1200;2.1;;19.6;;;;;;
83942;02/03/2003;0000;;29.2;18.2;8.7;8.7;21.32;86;1.666667;
83942;02/03/2003;1200;4.4;;18.2;;;;;;
